tick_number,elapsed_ns,tick_interval_ns,cache_hits_delta,bucket_hits_delta,word_executions_delta,hot_word_count,avg_word_heat_q48,window_width,actual_window_size,predicted_label_hits,jitter_bits,apic_ticks,time_trust_q48,variance_q48,vm_call_depth_max
103,1030000,10000,0,0,256,25,103,256,256,0,0,0,65536,0,0
104,1040000,10000,0,0,256,30,105,256,256,0,0,0,65536,0,0
105,1050000,10000,0,0,256,30,106,256,256,0,0,0,65536,0,0
106,1060000,10000,0,0,256,30,107,256,256,0,0,0,65536,0,0
107,1070000,10000,0,0,256,30,109,256,256,0,0,0,65536,0,0
108,1080000,10000,0,0,256,30,110,256,256,0,0,0,65536,0,0
109,1090000,10000,0,0,256,30,111,256,256,0,0,0,65536,0,0
110,1100000,10000,0,0,256,30,112,256,256,0,0,0,65536,0,0
111,1110000,10000,0,0,256,30,114,256,256,0,0,0,65536,0,0
112,1120000,10000,0,0,256,30,115,256,256,0,0,0,65536,0,0
113,1130000,10000,0,0,256,30,116,256,256,0,0,0,65536,0,0
114,1140000,10000,0,0,256,30,117,256,256,0,0,0,65536,0,0
115,1150000,10000,0,0,256,30,119,256,256,0,0,0,65536,0,0
116,1160000,10000,0,0,256,30,120,256,256,0,0,0,65536,0,0
117,1170000,10000,0,0,256,30,121,256,256,0,0,0,65536,0,0
118,1180000,10000,0,0,256,30,122,256,256,0,0,0,65536,0,0
119,1190000,10000,0,0,256,30,124,256,256,0,0,0,65536,0,0
120,1200000,10000,0,0,256,30,125,256,256,0,0,0,65536,0,0
121,1210000,10000,0,0,256,30,126,256,256,0,0,0,65536,0,0
122,1220000,10000,0,0,256,30,127,256,256,0,0,0,65536,0,0
123,1230000,10000,0,0,256,30,129,256,256,0,0,0,65536,0,0
124,1240000,10000,0,0,256,30,130,256,256,0,0,0,65536,0,0
125,1250000,10000,0,0,256,30,131,256,256,0,0,0,65536,0,0
126,1260000,10000,0,0,256,30,132,256,256,0,0,0,65536,0,0
127,1270000,10000,0,0,256,30,134,256,256,0,0,0,65536,0,0
128,1280000,10000,0,0,256,30,135,256,256,0,0,0,65536,0,0
129,1290000,10000,0,0,256,30,136,256,256,0,0,0,65536,0,0
130,1300000,10000,0,0,256,30,137,256,256,0,0,0,65536,0,0
131,1310000,10000,0,0,256,30,139,256,256,0,0,0,65536,0,0
132,1320000,10000,0,0,256,30,140,256,256,0,0,0,65536,0,0
133,1330000,10000,0,0,256,30,141,256,256,0,0,0,65536,0,0
134,1340000,10000,0,0,256,30,142,256,256,0,0,0,65536,0,0
135,1350000,10000,0,0,256,30,144,256,256,0,0,0,65536,0,0
136,1360000,10000,0,0,256,30,145,256,256,0,0,0,65536,0,0
137,1370000,10000,0,0,256,30,146,256,256,0,0,0,65536,0,0
138,1380000,10000,0,0,256,30,147,256,256,0,0,0,65536,0,0
139,1390000,10000,0,0,256,30,149,256,256,0,0,0,65536,0,0
140,1400000,10000,0,0,256,30,150,256,256,0,0,0,65536,0,0
141,1410000,10000,0,0,256,30,151,256,256,0,0,0,65536,0,0
142,1420000,10000,0,0,256,30,152,256,256,0,0,0,65536,0,0
143,1430000,10000,0,0,256,30,154,256,256,0,0,0,65536,0,0
144,1440000,10000,0,0,256,30,155,256,256,0,0,0,65536,0,0
145,1450000,10000,0,0,256,30,156,256,256,0,0,0,65536,0,0
146,1460000,10000,0,0,256,30,157,256,256,0,0,0,65536,0,0
147,1470000,10000,0,0,256,30,159,256,256,0,0,0,65536,0,0
148,1480000,10000,0,0,256,30,160,256,256,0,0,0,65536,0,0
149,1490000,10000,0,0,256,30,161,256,256,0,0,0,65536,0,0
150,1500000,10000,0,0,256,30,162,256,256,0,0,0,65536,0,0
151,1510000,10000,0,0,256,30,164,256,256,0,0,0,65536,0,0
152,1520000,10000,0,0,256,30,165,256,256,0,0,0,65536,0,0
153,1530000,10000,0,0,256,30,166,256,256,0,0,0,65536,0,0
154,1540000,10000,0,0,256,30,167,256,256,0,0,0,65536,0,0
155,1550000,10000,0,0,256,30,169,256,256,0,0,0,65536,0,0
156,1560000,10000,0,0,256,30,170,256,256,0,0,0,65536,0,0
157,1570000,10000,0,0,256,30,171,256,256,0,0,0,65536,0,0
158,1580000,10000,0,0,256,30,172,256,256,0,0,0,65536,0,0
159,1590000,10000,0,0,256,30,174,256,256,0,0,0,65536,0,0
160,1600000,10000,0,0,256,30,175,256,256,0,0,0,65536,0,0
161,1610000,10000,0,0,256,30,176,256,256,0,0,0,65536,0,0
162,1620000,10000,0,0,256,30,177,256,256,0,0,0,65536,0,0
163,1630000,10000,0,0,256,30,179,256,256,0,0,0,65536,0,0
164,1640000,10000,0,0,256,30,180,256,256,0,0,0,65536,0,0
165,1650000,10000,0,0,256,30,181,256,256,0,0,0,65536,0,0
166,1660000,10000,0,0,256,30,182,256,256,0,0,0,65536,0,0
167,1670000,10000,0,0,256,30,184,256,256,0,0,0,65536,0,0
168,1680000,10000,0,0,256,30,185,256,256,0,0,0,65536,0,0
169,1690000,10000,0,0,256,30,186,256,256,0,0,0,65536,0,0
170,1700000,10000,0,0,256,30,187,256,256,0,0,0,65536,0,0
171,1710000,10000,0,0,256,30,189,256,256,0,0,0,65536,0,0
172,1720000,10000,0,0,256,30,190,256,256,0,0,0,65536,0,0
173,1730000,10000,0,0,256,30,191,256,256,0,0,0,65536,0,0
174,1740000,10000,0,0,256,30,192,256,256,0,0,0,65536,0,0
175,1750000,10000,0,0,256,30,194,256,256,0,0,0,65536,0,0
176,1760000,10000,0,0,256,30,195,256,256,0,0,0,65536,0,0
177,1770000,10000,0,0,256,30,196,256,256,0,0,0,65536,0,0
178,1780000,10000,0,0,256,30,197,256,256,0,0,0,65536,0,0
179,1790000,10000,0,0,256,30,199,256,256,0,0,0,65536,0,0
180,1800000,10000,0,0,256,30,200,256,256,0,0,0,65536,0,0
181,1810000,10000,0,0,256,30,201,256,256,0,0,0,65536,0,0
182,1820000,10000,0,0,256,30,202,256,256,0,0,0,65536,0,0
183,1830000,10000,0,0,256,30,204,256,256,0,0,0,65536,0,0
184,1840000,10000,0,0,256,30,205,256,256,0,0,0,65536,0,0
185,1850000,10000,0,0,256,30,206,256,256,0,0,0,65536,0,0
186,1860000,10000,0,0,256,30,207,256,256,0,0,0,65536,0,0
187,1870000,10000,0,0,256,30,209,256,256,0,0,0,65536,0,0
188,1880000,10000,0,0,256,30,210,256,256,0,0,0,65536,0,0
189,1890000,10000,0,0,256,30,211,256,256,0,0,0,65536,0,0
190,1900000,10000,0,0,256,30,212,256,256,0,0,0,65536,0,0
191,1910000,10000,0,0,256,30,214,256,256,0,0,0,65536,0,0
192,1920000,10000,0,0,256,30,215,256,256,0,0,0,65536,0,0
193,1930000,10000,0,0,256,30,216,256,256,0,0,0,65536,0,0
194,1940000,10000,0,0,256,30,217,256,256,0,0,0,65536,0,0
195,1950000,10000,0,0,256,30,219,256,256,0,0,0,65536,0,0
196,1960000,10000,0,0,256,30,220,256,256,0,0,0,65536,0,0
197,1970000,10000,0,0,256,30,221,256,256,0,0,0,65536,0,0
198,1980000,10000,0,0,256,30,222,256,256,0,0,0,65536,0,0
199,1990000,10000,0,0,256,30,224,256,256,0,0,0,65536,0,0
200,2000000,10000,0,0,256,30,225,256,256,0,0,0,65536,0,0
201,2010000,10000,0,0,256,30,226,256,256,0,0,0,65536,0,0
202,2020000,10000,0,0,256,30,227,256,256,0,0,0,65536,0,0
203,2030000,10000,0,0,256,30,229,256,256,0,0,0,65536,0,0
204,2040000,10000,0,0,256,30,230,256,256,0,0,0,65536,0,0
205,2050000,10000,0,0,256,30,231,256,256,0,0,0,65536,0,0
206,2060000,10000,0,0,256,30,232,256,256,0,0,0,65536,0,0
207,2070000,10000,0,0,256,30,234,256,256,0,0,0,65536,0,0
208,2080000,10000,0,0,256,30,235,256,256,0,0,0,65536,0,0
209,2090000,10000,0,0,256,30,236,256,256,0,0,0,65536,0,0
210,2100000,10000,0,0,256,30,238,256,256,0,0,0,65536,0,0
211,2110000,10000,0,0,256,30,239,256,256,0,0,0,65536,0,0
212,2120000,10000,0,0,256,30,240,256,256,0,0,0,65536,0,0
213,2130000,10000,0,0,256,30,241,256,256,0,0,0,65536,0,0
214,2140000,10000,0,0,256,30,243,256,256,0,0,0,65536,0,0
215,2150000,10000,0,0,256,30,244,256,256,0,0,0,65536,0,0
216,2160000,10000,0,0,256,30,245,256,256,0,0,0,65536,0,0
217,2170000,10000,0,0,256,30,246,256,256,0,0,0,65536,0,0
218,2180000,10000,0,0,256,30,248,256,256,0,0,0,65536,0,0
219,2190000,10000,0,0,256,30,249,256,256,0,0,0,65536,0,0
220,2200000,10000,0,0,256,30,250,256,256,0,0,0,65536,0,0
221,2210000,10000,0,0,256,30,251,256,256,0,0,0,65536,0,0
222,2220000,10000,0,0,256,30,253,256,256,0,0,0,65536,0,0
223,2230000,10000,0,0,256,30,254,256,256,0,0,0,65536,0,0
224,2240000,10000,0,0,256,30,255,256,256,0,0,0,65536,0,0
225,2250000,10000,0,0,256,30,256,256,256,0,0,0,65536,0,0
226,2260000,10000,0,0,256,30,258,256,256,0,0,0,65536,0,0
227,2270000,10000,0,0,256,30,259,256,256,0,0,0,65536,0,0
228,2280000,10000,0,0,256,30,260,256,256,0,0,0,65536,0,0
229,2290000,10000,0,0,256,30,261,256,256,0,0,0,65536,0,0
230,2300000,10000,0,0,256,30,263,256,256,0,0,0,65536,0,0
231,2310000,10000,0,0,256,30,264,256,256,0,0,0,65536,0,0
232,2320000,10000,0,0,256,30,265,256,256,0,0,0,65536,0,0
233,2330000,10000,0,0,256,30,266,256,256,0,0,0,65536,0,0
234,2340000,10000,0,0,256,30,268,256,256,0,0,0,65536,0,0
235,2350000,10000,0,0,256,30,269,256,256,0,0,0,65536,0,0
236,2360000,10000,0,0,256,30,270,256,256,0,0,0,65536,0,0
237,2370000,10000,0,0,256,30,271,256,256,0,0,0,65536,0,0
238,2380000,10000,0,0,256,30,273,256,256,0,0,0,65536,0,0
239,2390000,10000,0,0,256,30,274,256,256,0,0,0,65536,0,0
240,2400000,10000,0,0,256,30,275,256,256,0,0,0,65536,0,0
241,2410000,10000,0,0,256,30,276,256,256,0,0,0,65536,0,0
242,2420000,10000,0,0,256,30,278,256,256,0,0,0,65536,0,0
243,2430000,10000,0,0,256,30,279,256,256,0,0,0,65536,0,0
244,2440000,10000,0,0,256,30,280,256,256,0,0,0,65536,0,0
245,2450000,10000,0,0,256,30,281,256,256,0,0,0,65536,0,0
246,2460000,10000,0,0,256,30,283,256,256,0,0,0,65536,0,0
247,2470000,10000,0,0,256,30,284,256,256,0,0,0,65536,0,0
248,2480000,10000,0,0,256,30,285,256,256,0,0,0,65536,0,0
249,2490000,10000,0,0,256,30,286,256,256,0,0,0,65536,0,0
250,2500000,10000,0,0,256,30,288,256,256,0,0,0,65536,0,0
251,2510000,10000,0,0,256,30,289,256,256,0,0,0,65536,0,0
252,2520000,10000,0,0,256,30,290,256,256,0,0,0,65536,0,0
253,2530000,10000,0,0,256,30,291,256,256,0,0,0,65536,0,0
254,2540000,10000,0,0,256,30,293,256,256,0,0,0,65536,0,0
255,2550000,10000,0,0,256,30,294,256,256,0,0,0,65536,0,0
256,2560000,10000,0,0,256,30,295,256,256,0,0,0,65536,0,0
257,2570000,10000,0,0,256,30,296,256,256,0,0,0,65536,0,0
258,2580000,10000,0,0,256,30,298,256,256,0,0,0,65536,0,0
259,2590000,10000,0,0,256,30,299,256,256,0,0,0,65536,0,0
260,2600000,10000,0,0,256,30,300,256,256,0,0,0,65536,0,0
261,2610000,10000,0,0,256,30,301,256,256,0,0,0,65536,0,0
262,2620000,10000,0,0,256,30,303,256,256,0,0,0,65536,0,0
263,2630000,10000,0,0,256,30,304,256,256,0,0,0,65536,0,0
264,2640000,10000,0,0,256,30,305,256,256,0,0,0,65536,0,0
265,2650000,10000,0,0,256,30,306,256,256,0,0,0,65536,0,0
266,2660000,10000,0,0,256,30,308,256,256,0,0,0,65536,0,0
267,2670000,10000,0,0,256,30,309,256,256,0,0,0,65536,0,0
268,2680000,10000,0,0,256,30,310,256,256,0,0,0,65536,0,0
269,2690000,10000,0,0,256,30,311,256,256,0,0,0,65536,0,0
270,2700000,10000,0,0,256,30,313,256,256,0,0,0,65536,0,0
271,2710000,10000,0,0,256,30,314,256,256,0,0,0,65536,0,0
272,2720000,10000,0,0,256,30,315,256,256,0,0,0,65536,0,0
273,2730000,10000,0,0,256,30,316,256,256,0,0,0,65536,0,0
274,2740000,10000,0,0,256,30,318,256,256,0,0,0,65536,0,0
275,2750000,10000,0,0,256,30,319,256,256,0,0,0,65536,0,0
276,2760000,10000,0,0,256,30,320,256,256,0,0,0,65536,0,0
277,2770000,10000,0,0,256,30,321,256,256,0,0,0,65536,0,0
278,2780000,10000,0,0,256,30,323,256,256,0,0,0,65536,0,0
279,2790000,10000,0,0,256,30,324,256,256,0,0,0,65536,0,0
280,2800000,10000,0,0,256,30,325,256,256,0,0,0,65536,0,0
281,2810000,10000,0,0,256,30,326,256,256,0,0,0,65536,0,0
282,2820000,10000,0,0,256,30,328,256,256,0,0,0,65536,0,0
283,2830000,10000,0,0,256,30,329,256,256,0,0,0,65536,0,0
284,2840000,10000,0,0,256,30,330,256,256,0,0,0,65536,0,0
285,2850000,10000,0,0,256,30,331,256,256,0,0,0,65536,0,0
286,2860000,10000,0,0,256,30,333,256,256,0,0,0,65536,0,0
287,2870000,10000,0,0,256,30,334,256,256,0,0,0,65536,0,0
288,2880000,10000,0,0,256,30,335,256,256,0,0,0,65536,0,0
289,2890000,10000,0,0,256,30,336,256,256,0,0,0,65536,0,0
290,2900000,10000,0,0,256,30,338,256,256,0,0,0,65536,0,0
291,2910000,10000,0,0,256,30,339,256,256,0,0,0,65536,0,0
292,2920000,10000,0,0,256,30,340,256,256,0,0,0,65536,0,0
293,2930000,10000,0,0,256,30,341,256,256,0,0,0,65536,0,0
294,2940000,10000,0,0,256,30,343,256,256,0,0,0,65536,0,0
295,2950000,10000,0,0,256,30,344,256,256,0,0,0,65536,0,0
296,2960000,10000,0,0,256,30,345,256,256,0,0,0,65536,0,0
297,2970000,10000,0,0,256,30,346,256,256,0,0,0,65536,0,0
298,2980000,10000,0,0,256,30,348,256,256,0,0,0,65536,0,0
299,2990000,10000,0,0,256,30,349,256,256,0,0,0,65536,0,0
300,3000000,10000,0,0,256,30,350,256,256,0,0,0,65536,0,0
301,3010000,10000,0,0,256,30,351,256,256,0,0,0,65536,0,0
302,3020000,10000,0,0,256,30,353,256,256,0,0,0,65536,0,0
303,3030000,10000,0,0,256,30,354,256,256,0,0,0,65536,0,0
304,3040000,10000,0,0,256,30,355,256,256,0,0,0,65536,0,0
305,3050000,10000,0,0,256,30,356,256,256,0,0,0,65536,0,0
306,3060000,10000,0,0,256,30,358,256,256,0,0,0,65536,0,0
307,3070000,10000,0,0,256,30,359,256,256,0,0,0,65536,0,0
308,3080000,10000,0,0,256,30,360,256,256,0,0,0,65536,0,0
309,3090000,10000,0,0,256,30,362,256,256,0,0,0,65536,0,0
310,3100000,10000,0,0,256,30,363,256,256,0,0,0,65536,0,0
