tick_number,elapsed_ns,tick_interval_ns,cache_hits_delta,bucket_hits_delta,word_executions_delta,hot_word_count,avg_word_heat,window_width,prefetch_hits_delta,jitter_ns,l8_mode,K_approx,K_deviation
0,593273,0,0,0,0,0,0.000000,65536,0,0,0,1.000000,0.000000
1,50004579,49411306,1477,1929,70380,0,0.000000,65536,59446,48411306,0,1.000000,0.000000
2,51085078,1080499,0,0,1954,0,0.000000,65536,1751,80499,0,1.000000,0.000000
3,52114451,1029373,0,0,2048,0,0.000000,65536,1825,29373,0,1.000000,0.000000
4,53177465,1063014,0,0,2227,0,0.000000,65536,1967,63014,0,1.000000,0.000000
5,54241858,1064393,0,0,2215,0,0.000000,65536,1959,64393,4,1.000000,0.000000
6,55302002,1060144,0,0,2115,0,0.000000,65536,1879,60144,4,1.000000,0.000000
7,56362694,1060692,0,0,2208,0,0.000000,65536,1975,60692,4,1.000000,0.000000
8,57421836,1059142,0,0,2098,0,0.000000,65536,1874,59142,4,1.000000,0.000000
9,58478659,1056823,0,0,2114,0,0.000000,65536,1890,56823,4,1.000000,0.000000
10,59539341,1060682,0,0,2154,0,0.000000,65536,1930,60682,4,1.000000,0.000000
11,60617610,1078269,0,0,2155,0,0.000000,65536,1930,78269,4,1.000000,0.000000
12,61674354,1056744,0,0,2112,0,0.000000,65536,1889,56744,4,1.000000,0.000000
13,62731032,1056678,0,0,1998,0,0.000000,65536,1774,56678,4,1.000000,0.000000
14,63800419,1069387,0,0,1740,0,0.000000,65536,1516,69387,4,1.000000,0.000000
15,64868699,1068280,0,0,1809,0,0.000000,65536,1617,68280,4,1.000000,0.000000
16,65931101,1062402,0,0,1813,0,0.000000,65536,1640,62402,4,1.000000,0.000000
17,66990728,1059627,0,0,1874,0,0.000000,65536,1679,59627,4,1.000000,0.000000
18,68050932,1060204,0,0,2022,0,0.000000,65536,1798,60204,4,1.000000,0.000000
19,69084259,1033327,0,0,1817,0,0.000000,65536,1593,33327,4,1.000000,0.000000
20,70148122,1063863,0,0,1892,0,0.000000,65536,1668,63863,4,1.000000,0.000000
21,71228147,1080025,0,0,1945,0,0.000000,65536,1742,80025,4,1.000000,0.000000
22,72286757,1058610,0,0,1697,0,0.000000,65536,1547,58610,4,1.000000,0.000000
23,73344626,1057869,0,0,1856,0,0.000000,65536,1649,57869,4,1.000000,0.000000
24,74401875,1057249,0,0,2044,0,0.000000,65536,1820,57249,4,1.000000,0.000000
25,75460095,1058220,0,0,2102,0,0.000000,65536,1878,58220,4,1.000000,0.000000
26,76517539,1057444,0,0,2086,0,0.000000,65536,1862,57444,4,1.000000,0.000000
27,77574066,1056527,0,0,2098,0,0.000000,65536,1874,56527,4,1.000000,0.000000
28,78630156,1056090,0,0,2097,0,0.000000,65536,1867,56090,4,1.000000,0.000000
29,79686290,1056134,0,0,2078,0,0.000000,65536,1850,56134,4,1.000000,0.000000
30,80742122,1055832,0,0,2109,0,0.000000,65536,1874,55832,4,1.000000,0.000000
31,81807985,1065863,0,0,2116,0,0.000000,65536,1879,65863,4,1.000000,0.000000
32,82864708,1056723,0,0,2064,0,0.000000,65536,1839,56723,4,1.000000,0.000000
33,83920389,1055681,0,0,2060,0,0.000000,65536,1835,55681,4,1.000000,0.000000
34,84976420,1056031,0,0,2109,0,0.000000,65536,1875,56031,4,1.000000,0.000000
35,86036064,1059644,0,0,1858,0,0.000000,65536,1673,59644,4,1.000000,0.000000
36,87088307,1052243,0,0,1718,0,0.000000,65536,1501,52243,4,1.000000,0.000000
37,88155798,1067491,0,0,1684,0,0.000000,65536,1500,67491,4,1.000000,0.000000
38,89219745,1063947,0,0,1733,0,0.000000,65536,1576,63947,4,1.000000,0.000000
39,90288220,1068475,0,0,1732,0,0.000000,65536,1513,68475,4,1.000000,0.000000
40,91354133,1065913,0,0,1740,0,0.000000,65536,1543,65913,4,1.000000,0.000000
41,92441282,1087149,0,0,1801,0,0.000000,65536,1630,87149,4,1.000000,0.000000
42,93502920,1061638,0,0,1761,0,0.000000,65536,1569,61638,4,1.000000,0.000000
43,94566346,1063426,0,0,1753,0,0.000000,65536,1529,63426,4,1.000000,0.000000
44,95629066,1062720,0,0,1762,0,0.000000,65536,1589,62720,4,1.000000,0.000000
45,96692207,1063141,0,0,1768,0,0.000000,65536,1605,63141,4,1.000000,0.000000
46,97801300,1109093,0,0,1774,0,0.000000,65536,1550,109093,4,1.000000,0.000000
47,98878737,1077437,0,0,1680,0,0.000000,65536,1490,77437,4,1.000000,0.000000
48,99945654,1066917,0,0,1719,0,0.000000,65536,1565,66917,4,1.000000,0.000000
49,101836994,1891340,0,0,3093,0,0.000000,65536,2755,891340,4,1.000000,0.000000
50,102907708,1070714,0,0,1766,0,0.000000,65536,1552,70714,4,1.000000,0.000000
51,104005610,1097902,0,0,1803,0,0.000000,65536,1580,97902,4,1.000000,0.000000
52,105066260,1060650,0,0,1761,0,0.000000,65536,1600,60650,4,1.000000,0.000000
53,106085422,1019162,0,0,1643,0,0.000000,65536,1467,19162,4,1.000000,0.000000
54,107147345,1061923,0,0,1743,0,0.000000,65536,1519,61923,4,1.000000,0.000000
55,108221549,1074204,0,0,1714,0,0.000000,65536,1561,74204,4,1.000000,0.000000
56,109285772,1064223,0,0,1704,0,0.000000,65536,1521,64223,4,1.000000,0.000000
57,110349521,1063749,0,0,1664,0,0.000000,65536,1452,63749,4,1.000000,0.000000
58,111413749,1064228,0,0,1762,0,0.000000,65536,1600,64228,4,1.000000,0.000000
59,112479373,1065624,0,0,1160,0,0.000000,65536,1019,65624,4,1.000000,0.000000
60,113544822,1065449,0,0,821,0,0.000000,65536,753,65449,4,1.000000,0.000000
61,114631592,1086770,0,0,1230,0,0.000000,65536,1075,86770,4,1.000000,0.000000
62,115696241,1064649,0,0,1057,0,0.000000,65536,940,64649,4,1.000000,0.000000
63,116760886,1064645,0,0,1306,0,0.000000,65536,1153,64645,4,1.000000,0.000000
64,117827002,1066116,0,0,1297,0,0.000000,65536,1185,66116,4,1.000000,0.000000
65,118895308,1068306,0,0,1122,0,0.000000,65536,1010,68306,4,1.000000,0.000000
66,119961335,1066027,0,0,1525,0,0.000000,65536,1320,66027,4,1.000000,0.000000
67,121029311,1067976,0,0,1683,0,0.000000,65536,1535,67976,4,1.000000,0.000000
68,122105471,1076160,0,0,1715,0,0.000000,65536,1508,76160,4,1.000000,0.000000
69,123171159,1065688,0,0,1707,0,0.000000,65536,1509,65688,4,1.000000,0.000000
70,124250651,1079492,0,0,1758,0,0.000000,65536,1595,79492,4,1.000000,0.000000
71,125334382,1083731,0,0,1760,0,0.000000,65536,1561,83731,4,1.000000,0.000000
